20;12;23;22;29;00;0083951842;SE1-PM5;000;110;092;092;092;122;092;217;001;160;003;017;003;214;006;000;006;152;007;000;000;000;000;000;000;000;000;000;000;000;000;000;000;218;082;000;000;214;096;000;000;230;068;000;000;255;
20;12;23;22;28;00;0083951842;SE1-PM5;000;121;092;099;092;130;092;037;002;180;003;023;003;075;007;012;006;156;007;000;000;000;000;000;000;000;000;000;000;000;000;000;000;216;082;000;000;211;096;000;000;227;068;000;000;255;
20;12;23;22;27;00;0083951842;SE1-PM5;000;107;092;089;092;117;092;037;002;229;003;021;003;075;007;045;006;154;007;000;000;000;000;000;000;000;000;000;000;000;000;000;000;214;082;000;000;208;096;000;000;224;068;000;000;255;
20;12;23;22;26;00;0083951842;SE1-PM5;000;096;092;081;092;114;092;106;002;098;003;027;003;148;007;221;005;147;007;000;000;000;000;000;000;000;000;000;000;000;000;000;000;212;082;000;000;205;096;000;000;220;068;000;000;255;
20;12;23;22;25;00;0083951842;SE1-PM5;000;081;092;060;092;074;092;090;002;118;003;089;005;155;007;208;005;065;008;000;000;000;000;000;000;000;000;000;000;000;000;000;000;210;082;000;000;202;096;000;000;216;068;000;000;255;
20;12;23;22;24;00;0083951842;SE1-PM5;000;069;092;047;092;061;092;094;002;120;003;103;005;152;007;208;005;062;008;000;000;000;000;000;000;000;000;000;000;000;000;000;000;208;082;000;000;199;096;000;000;211;068;000;000;255;
20;12;23;22;23;00;0083951842;SE1-PM5;000;044;092;023;092;037;092;098;002;118;003;023;005;150;007;209;005;070;008;000;000;000;000;000;000;000;000;000;000;000;000;000;000;206;082;000;000;197;096;000;000;207;068;000;000;255;
20;12;23;22;22;00;0083951842;SE1-PM5;000;059;092;038;092;055;092;100;002;116;003;228;004;146;007;214;005;075;008;000;000;000;000;000;000;000;000;000;000;000;000;000;000;203;082;000;000;194;096;000;000;203;068;000;000;255;
20;12;23;22;21;00;0083951842;SE1-PM5;000;116;092;096;092;108;092;106;002;116;003;234;004;147;007;213;005;068;008;000;000;000;000;000;000;000;000;000;000;000;000;000;000;201;082;000;000;191;096;000;000;198;068;000;000;255;
20;12;23;22;20;00;0083951842;SE1-PM5;000;105;092;087;092;092;092;110;002;116;003;244;004;148;007;212;005;073;008;000;000;000;000;000;000;000;000;000;000;000;000;000;000;199;082;000;000;188;096;000;000;194;068;000;000;255;
20;12;23;22;19;00;0083951842;SE1-PM5;000;086;092;071;092;081;092;116;002;112;003;144;004;144;007;209;005;064;008;000;000;000;000;000;000;000;000;000;000;000;000;000;000;197;082;000;000;185;096;000;000;190;068;000;000;255;
